file_id,hausdorff_distance,rmse,garland_heckbert_error
100026,26.17716869029903,1.0418552612376453,7.348570297384664
100029,7.9113500578280185,0.888609293749423,1.040495648062133
100031,1.3475938646429866,0.3889335132260333,0.15041408142392032
100032,2.552619348440483,0.8430024330924496,0.7073606862028282
100075,0.6079606245086899,0.09555894698081936,0.005549118012563406
100322,2.228744785630209,0.675901793244364,0.47224636730110486
100330,1.3075360710142487,0.358230873276774,0.13064043285099475
100331,1.1603549071003822,0.36363113516142864,0.1291472021841128
100423,0.2843045414369801,0.10713364970708446,0.01167191481579116
100471,3.1838903688268028,0.9610270963875934,0.9094714919216367
100478,0.8008983578559576,0.25610799522833877,0.06663402380875305
100500,1.4225141924659164,0.46266095942388435,0.21249042309166508
100507,1.868623065192933,0.5481738269844157,0.30566384528851215
1005266,1.5201318971122535,0.4956356571166541,0.24852215732343105
1005268,1.597246039801596,0.5212948024601709,0.27342197415601677
1005269,1.1959752230216942,0.3977852225223582,0.15336476453014553
1005270,1.5874182212412709,0.4802721609490144,0.22809860808977825
1005272,1.4222026319618262,0.4524647636604587,0.2088408636397765
1005275,2.3425072793032373,0.5233529563172954,0.2725788260565747
1005281,1.6424847441774395,0.507507643434611,0.2632693530079954
1005285,0.25224943380478276,0.07573684272034331,0.005791871648400627
1005288,1.6543368697051277,0.5151283504115329,0.26226654335492383
100638,0.516146693229913,0.15778768858658898,0.02507045954816453
100642,0.9336579137430612,0.1664758265905509,0.026788651715174496
100646,0.6742165166341216,0.2053462055897198,0.04248759239910994
100678,1.2985349461178952,0.38338824483868045,0.1484889063925145
100681,5.584666881655365,1.5950039536830811,2.5373211228337036
100815,0.3738406044555992,0.12399260681912141,0.015331302099131472
101168,3.944122559615288,1.1708835574278798,1.3764603155854929
101170,1.7843276473336467,0.6427814682195795,0.41554456498934605
101187,1.6303064249305308,0.6097522049861636,0.3694299762524973
1012236,2.902543890124454,0.9129724606518665,0.8219942589920741
101250,0.04093308716669755,0.011008300149285465,0.000129195833606345
101331,2.4143406319072542,0.7676789721256159,0.5958012502758605
101332,2.041841268751832,0.6081827432479888,0.35885635618712314
101341,0.9922508240206552,0.31610825334601494,0.09652217144550605
101548,2.863425439503766,0.9119841290696682,0.8333925272346007
101560,1.7992339339053833,0.6033265790693755,0.3690696547155036
101636,0.3301407772991243,0.1018358954863701,0.010543307480923443
1016856,1.3988095201956898,0.44332719741016596,0.1984803397396047
1016874,1.325439454505632,0.446051643869794,0.19921188013643173
1017010,1.6326786136487013,0.49784742579764196,0.2468110344915618
1017016,2.8500554868332912,0.7854331710755996,0.6163001234085792
1018273,1.6273641789496367,0.47404489544432843,0.23018515497210978
1018275,1.6074352473409899,0.4878539827498895,0.24099826242918998
1018276,1.4843874904264969,0.4904389304399331,0.23674488610898703
1018278,1.7013582605692161,0.479787935351388,0.23430319128873217
1018279,1.473945242944091,0.4888186257145335,0.23762217196086544
1018295,1.5871552480476852,0.49607212584045196,0.244623562836378
101881,7.90762197078655,2.5346246086927002,6.270686041167726
101956,3.1288289475004647,0.9893020815485727,0.9937137840692641
102037,1.425263990727674,0.29521636273860413,0.08727498685409826
102309,0.6352453390599514,0.0680325782731546,0.003416155553504349
1028707,2.6525321796763697,0.8555250390850405,0.7433472124818788
1028708,3.643531141769387,1.2782810150861328,1.6219810962603038
103044,1.8960578456151238,0.5338657947382366,0.2870044799682334
103082,1.2741568416451268,0.3899734836110037,0.15053301745657752
103141,2.034568901597053,0.634148784788437,0.40875731621455924
103142,2.6802285424172982,0.8311150688369877,0.6844532189887851
103287,1.9181810192711222,0.5515634702944588,0.2914668307838345
103356,1.9685994655622903,0.6138353882717161,0.3697231119178424
103358,0.673972590993247,0.23401517008527262,0.05503767461102176
1036310,0.7545893734878906,0.24789422454299562,0.06184313049945683
1036311,0.7936885900582553,0.2319416116906929,0.05382956454279339
1036312,0.6630078257898285,0.193986969826527,0.03689526602318142
1036317,1.177256993186243,0.3767009633357965,0.13873369107892303
1036392,2.918323810847073,0.8217216615613802,0.6853243864054382
1036394,1.2708588281331408,0.39683166446261253,0.15998431748968578
1036396,0.3008712501877796,0.09681757978881447,0.009435252876698049
1036466,1.1207809105267155,0.3495887151816004,0.12336479804925807
1036467,4.059876407490073,1.2933196414430719,1.7430142470777668
1036656,1.4754146670713255,0.48484705280723095,0.23040083571368714
1037021,2.9722900218767845,0.8917871915504596,0.8161355501000518
1037023,2.816766643098956,0.8265125588794092,0.6828021031708856
103817,1.667577709643813,0.6160210025007583,0.38138409103114174
103821,2.5561013723652235,0.6040741681989231,0.36306422384832876
103825,1.9412366279302857,0.5672972867590649,0.31787951116852
103826,2.1875045718279718,0.7985477609417769,0.6332741047781859
104187,9.437140585871877,1.232501578526153,1.4812946288386781
104188,12.776330073327802,1.8891962934532918,2.5296267629285976
1043461,0.9235292269495281,0.3058824873153891,0.09438946244024406
104403,1.1168830205875182,0.3568046373365427,0.125278608928256
1044252,0.5600926024717553,0.17859144611769068,0.033091651299389103
104432,1.1179770855410553,0.32548844308337294,0.10145984881110147
104442,4.1725537088281675,1.4399123695630074,2.033446692901429
104445,0.08514917791931037,0.025756553135691748,0.0007000728785547719
104559,3.667936002762589,1.2917951292886993,1.6809613477797365
104737,3.0001934849149583,0.8969290227276079,0.8089139275371211
1051177,1.4763611124789322,0.44597485892196614,0.19764430113876397
105330,0.7672493244077422,0.12498134142126803,0.015747754003153074
1053378,4.67743024811831,1.1320763731013321,1.2739747096282648
105338,0.824579538740155,0.27172534012512384,0.07238546023652426
1053391,3.037869472993461,1.1537951506455166,1.3383836238688516
105662,3.4996745463760544,1.3109461809278553,1.6961674422833832
105688,1.4291591969769446,0.5212749479729615,0.27404414038748687
105799,2.9195904394264307,1.0172576963050908,1.0386883961263793
105803,12.7376838987062,0.41223407041978255,3.6562320812142564
105857,1.1350618325118766,0.3425569586306594,0.11973138980056458
105859,10.036498808462497,0.757959523514016,1.710833416720941
105861,3.3903395905429643,0.5351241120357321,0.2619753390843464
105925,1.1977750254521882,0.39602072575435704,0.15624455034720058
106037,2.476291692775124,0.8809266886140973,0.79482867435353
106039,1.8147617826620412,0.5474619471765155,0.29714849257975645
106100,2.2248768196312683,0.7246700052083395,0.5287592867503544
106146,1.0605857859047318,0.3322037805116038,0.11270970773750096
106327,2.781163183093218,1.0526414175209218,1.0975343570907927
1063857,1.8637923058788048,0.652785324161702,0.4242640290642683
1064467,1.5576197395088378,0.5060641831596293,0.255347942608046
1064655,1.1116886797289933,0.34912478489948956,0.12575428201148825
1065031,13.886520047045364,1.848562332130907,1.6785908031566559
106558,1.1564568742413066,0.40220791953210033,0.162152819213924
106778,0.9846629351813299,0.3401807015931922,0.11407160998785028
106782,1.0737373718155696,0.345724176890937,0.11798641910669673
106784,1.041673767196079,0.3347930300869808,0.11172299302587207
106785,1.102552127130397,0.3394834904439153,0.11334049450941516
106786,1.0210158898807116,0.34435002223012445,0.11652031879348537
106787,1.0110298615736484,0.32611280620745986,0.10718175200328763
106789,0.9781565494518478,0.3285656297533403,0.10789395032393637
107046,36.52373504864498,1.0168988300753266,86.60802412158324
107068,2.108050849191553,0.5988838947916438,0.36141663892035586
107071,11.250068183554262,1.217165173708315,1.3047596046225576
1071710,0.8144061822324024,0.23215434472949845,0.053639819536529534
107389,0.16611378733666737,0.05575784863037805,0.0030429131291254165
107402,0.1383233387996411,0.04395613959661164,0.0019222838650999258
107434,0.5357083736837728,0.18793688325109809,0.03474688836786096
1075455,1.0627068848513288,0.3082710920026158,0.09624790816825901
1075458,1.1781199760535634,0.37511387597983376,0.13827026438346793
107586,2.358153786274811,0.7306984435926357,0.518216099686527
1082149,1.1269423999076824,0.37738574242230977,0.14382902009490509
108330,1.6454561633620377,0.38373306761354914,0.1480165217450884
108331,1.4777497412631342,0.4278445231639664,0.18247000559951165
108335,1.6015268989995226,0.4393482108104823,0.1950255217411608
1083351,2.1326873863231413,0.6678795257730552,0.4391073498204662
1083352,1.8774964611804434,0.580354140435916,0.3355734475789339
1083353,1.3986429180367692,0.46410673865260554,0.21838206279678307
108338,2.407690460958895,0.4999134364717398,0.384210976546115
108340,1.9406593929226859,0.5384194499398648,0.2894335076160156
108482,1.3662026677822872,0.27708655026315293,0.07576717694630984
108521,1.3853570288892703,0.3886118145896059,0.15246709448526635
1085686,5.620755106847857,1.848484986974695,3.4787135855625553
108613,3.531708274694408,1.1203460665741773,1.2821933209261025
108618,0.895154142721492,0.2878547027151444,0.08617101258197002
109021,2.0991303527711143,0.6792843949210129,0.469512589726697
109130,0.9605777469650114,0.33151543447536175,0.10811728546446957
109138,0.6206247167063915,0.18622095560122226,0.034171918221937415
109344,1.118829011558951,0.3385501681171643,0.11101862765880094
1093600,0.9144208158493714,0.2752451590831997,0.07428753286810413
1095210,3.170363405948783,1.0033193921150239,1.0150170395954148
1095211,3.0051987143284467,1.0373528831182373,1.0730704731572713
109729,3.424598151099723,0.8433335658223351,0.5398534371435909
109730,2.6616570446285173,0.3963343933855118,0.27714551671504656
1097848,7.789382795805253,2.6717277359954767,6.766765273176464
1099668,2.318172402009664,0.3865839753679311,0.15459363216865674
1099669,1.3599928788366296,0.356956527660683,0.12979049178642305
110009,1.3232546808410215,0.410406147507038,0.16647440646755085
110025,1.043945136020631,0.35301043228230133,0.12382939256806062
110027,3.2308535253482265,0.8695481220052659,0.7518500888930839
110030,0.30757585339013227,0.10635936061567473,0.011894474150676626
110031,0.33431970308211617,0.10661628641304434,0.011629798516185057
110042,2.474405399673204,0.8129295013600497,0.677745796152275
110203,2.1932726312447324,0.6141102978473479,0.3725416913277952
110209,1.1247731795459033,0.2767971199231974,0.07592196923773407
110211,0.6321982356293392,0.19015077680066347,0.03639267172438326
110445,0.6294469714738784,0.18578889512385344,0.03429844293717498
110710,0.9569514939574568,0.2887926241941697,0.08329985619405379
110714,2.528078192325717,0.8890284141684287,0.8103722801998325
110715,1.556252860665627,0.6509626688669541,0.443076362926264
110719,1.5674045312265514,0.5172943583082481,0.26301827250421467
110725,3.554315007265865,1.2776450079634145,1.6342423590811994
110786,1.999466497215504,0.6269315082945105,0.40231398391019213
110793,0.8194202228152495,0.27436340999676667,0.07487577498825694
110834,0.6646937075805345,0.2117445557585252,0.04538343937636419
110836,3.1415060710032834,1.02674998171457,1.0721642622434786
110907,1.2098804973390023,0.3931051714682991,0.15829984888868406
110928,3.659134538027996,1.0342079408859732,1.0345931839844453
111006,2.8572696443226455,0.8671256457617265,0.7390365128442767
111008,2.251484496205048,0.6660427276659592,0.4472102817512421
111009,2.139822610912604,0.6315692537427052,0.39592049715486427
111010,2.7188755608028226,0.8641765624420935,0.6808687052747878
111013,2.7398305878503604,0.5435237595967394,0.3693205513145386
111261,2.2558324253850857,0.6628545388548742,0.4435534846222861
111394,7.748334783031664,0.8350030093496721,1.1052330422084051
111587,1.0723037772650033,0.3433752593536147,0.1169870893709549
111599,2.3480755266044357,0.6246746113633537,0.3850295163773989
111629,3.6579964136554364,0.871430689641981,0.736910280663941
1120761,0.5882922163214049,0.20595616953338253,0.04297791134374594
1120767,0.4438269827451275,0.13157973262469372,0.017673639618934856
1120768,0.773486435790808,0.24413837939948654,0.05936185599694568
1120769,1.5250286749886448,0.4908182791245717,0.24264349989132908
1120772,0.5284991075072197,0.16671675480154388,0.02902234996513031
1120773,1.2247655965531021,0.413363997550091,0.17030300349185623
1120777,0.5741292312436184,0.17027719621601492,0.029212734311885934
1120780,4.422464234003291,1.1812129048199616,1.42884218078372
112230,2.226853430079654,0.7775245834943674,0.6040541732995848
112333,2.730060484731887,0.9217945193844437,0.8740887235384506
112534,4.134878090373144,1.2241728088553914,1.5138378572902034
112543,4.01090205819047,1.41512433572452,2.033991018307954
112546,0.7677543228038588,0.23879625202887222,0.05671763088454411
1126609,1.7119701087525268,0.5442574444861719,0.3006690176824596
