file_id,hausdorff_distance,rmse,garland_heckbert_error
100026,4.546924628597329,0.867404986669163,0.7526674751544887
100029,2.44405796779011,0.8578462892713926,0.7308176909272945
100031,1.2828715009036358,0.3893757790941133,0.15051033226233457
100032,2.5280239302378957,0.8380100983240323,0.7179774718902991
100075,0.49992644011198833,0.07692844184313762,0.004214106661400215
100322,2.2183497285120812,0.6842619979670037,0.4566802355632128
100330,1.2269773189856006,0.35788478138691937,0.12862202055943447
100331,1.0296711731581498,0.3617101642143061,0.13067405027147924
100423,0.2787456754116336,0.09280090527867443,0.008832503458251867
100471,3.1542381597067073,0.9515972626411692,0.9203633259830706
100478,0.7769519965240653,0.25690211849196454,0.06547998449753871
100500,1.360201138507191,0.4568123532635041,0.21012842293848563
100507,1.6703659067884502,0.5521714503006482,0.3089474243807076
1005266,1.555094659073452,0.4967851212352723,0.24964881546308007
1005268,1.6764723925405571,0.5311056052905225,0.2768138959756485
1005269,1.1884444403717205,0.3924470925420913,0.15969864173464177
1005270,1.54510962594389,0.480632962298916,0.2305344258535033
1005272,4.021539069238014,0.5135386609151041,0.2351102994826346
1005275,1.63272082093387,0.5219158756090905,0.27206415125645916
1005281,1.7226676092015696,0.5117975197420025,0.26443953608649906
1005285,0.2200813993899842,0.07329971341424343,0.005407162121481028
1005288,1.7604639549496617,0.5115575331926638,0.26768129465216123
100638,0.5177212209589241,0.15715910131146524,0.025165498555692813
100642,0.4523830389808158,0.15937509463990218,0.024867697257781513
100646,0.7027451523637592,0.2031342519779181,0.041845391886534966
100678,1.157034765582797,0.3873672938819698,0.1474399334669502
100681,5.563038883818092,1.5908447096782579,2.526980894130359
100815,0.40926058614898664,0.12438502922996197,0.01551974655285488
101168,3.48700196081497,1.1594130623925543,1.4105577080213365
101170,1.6456547222108464,0.6493124512444972,0.4145075803146812
101187,1.6786424375320395,0.6164173413529633,0.3685758926225145
1012236,3.152777564995196,0.9223925371714544,0.8352424014868298
101250,0.027261519688915062,0.009065941242589404,8.513588480297065e-05
101331,2.6401085009734158,0.7763728788097498,0.5963040370924179
101332,1.7983736626626854,0.5976036716823134,0.35984369097791225
101341,0.9020098546535387,0.31221780766079893,0.0974310357148416
101548,2.7567014849052245,0.9128827028683414,0.8294816960680721
101560,1.5654281107042636,0.6090195742015997,0.3681508050116798
101636,0.3448429883676079,0.10258563746956688,0.010492907466324784
1016856,1.5054258881098863,0.4472978246738792,0.2012110117778719
1016874,1.3558761736098561,0.4440285616677723,0.20090194762319516
1017010,1.5094924211328569,0.4959308459134686,0.24474131481822523
1017016,2.7981499301685604,0.7788670305168871,0.6230130015883107
1018273,1.513308055816719,0.47934568290223967,0.23099467864857262
1018275,1.538025213676556,0.4911857039255656,0.24167633079306441
1018276,1.5646028463749426,0.4884372845151095,0.2403090149334156
1018278,1.4504566291423988,0.476464422858928,0.22713713858106016
1018279,1.677141794570431,0.4880136896512097,0.2352265411007931
1018295,1.5755028443441368,0.4903841720798354,0.2425022991024617
101881,7.914644841029678,2.5204556814970336,6.320449554379776
101956,3.1019667042139654,0.99179900001496,0.9880391971620617
102037,1.3214610283602308,0.29521702103541664,0.08788588426351229
102309,0.6320967691515987,0.0950992749635281,0.0052931749770801706
1028707,2.50640794642415,0.855865329384761,0.7390798929832905
1028708,4.262586736452803,1.2574713185395316,1.5942413614883906
103044,1.5756923161310694,0.5345979726092316,0.285750701447538
103082,1.2211495164876156,0.38837374538672204,0.1478217501523026
103141,1.950611405052004,0.6408057483884397,0.4156256135224042
103142,2.6601505622017267,0.8343017769797987,0.6788599531122578
103287,1.5885186383502006,0.5191384126024544,0.272039769013939
103356,1.9473574535613078,0.6069789394880278,0.37736533621876167
103358,0.7078305289190917,0.23016618474426595,0.05229293520845315
1036310,0.8018861021725568,0.2487266340600574,0.06164020190809097
1036311,0.7318844241510358,0.23240406817153,0.05393063671459502
1036312,0.6805061253286566,0.1962539404669867,0.037418294061825425
